status_name,facility_name,facility_ward,facility_constituency,facility_subcounty,facility_county,name,code,date_established,facility
Fully-functional,Endarasha Rural Health Centre,Mwiyogo/Endarasha,Kieni,Kieni West,Nyeri,Endarasha Community Health Unit,700416.0,2016-08-15,123ae710-539c-4d90-92c3-57ee72b5ecd2
Fully-functional,Mweiga Health Centre,Mweiga,Kieni,Kieni West,Nyeri,Kamatongu Community Health Unit,700415.0,2016-08-15,5961e03c-16e3-47d4-986a-c4dedb4e9e52
semi-functional,Amboni Dispensary,Mweiga,Kieni,Kieni West,Nyeri,Amboni Community Health Unit,700414.0,2016-08-15,5dd71309-0e89-4b97-9079-f21103723440
Fully-functional,Namarambi Dispensary,Ndivisi,Webuye East,Webuye East,Bungoma,Marinda B Community Health Unit,700413.0,2016-02-02,f37831f6-89cc-4612-a4ca-f234811fb8fe
Fully-functional,Namarambi Dispensary,Ndivisi,Webuye East,Webuye East,Bungoma,Marinda A Community Health Unit,700412.0,2016-02-01,f37831f6-89cc-4612-a4ca-f234811fb8fe
Fully-functional,Mulachi Dispensary,Mihuu,Webuye East,Webuye East,Bungoma,Mitukuyu B Community Health Unit,700411.0,2016-04-04,5d5c7737-897e-45ea-9407-af6b2d0c552e
Fully-functional,Mihuu Dispensary,Mihuu,Webuye East,Webuye East,Bungoma,Mihuu B Community Health Unit,700410.0,2016-04-04,ac859484-6cd3-47f9-b7a9-f8d82fd1e57f
semi-functional,Amboni Dispensary,Mweiga,Kieni,Kieni West,Nyeri,Bondeni Community Health Unit,700409.0,2016-08-15,5dd71309-0e89-4b97-9079-f21103723440
Fully-functional,Mweiga Health Centre,Mweiga,Kieni,Kieni West,Nyeri,Mweiga Community Health Unit,700408.0,2016-08-15,5961e03c-16e3-47d4-986a-c4dedb4e9e52
semi-functional,Tombo Dispensary,Manda-shivanga,Malava,Malava,Kakamega,Tombo Community Health Unit,700407.0,2015-11-17,4fa12999-4dfb-440a-8dee-911153c418af
semi-functional,Shivanga Health Centre,Manda-shivanga,Malava,Malava,Kakamega,Cheptuli Community Health Unit,700406.0,2015-11-16,8eceaf13-7027-4502-b7b6-35bc6a7b2b58
semi-functional,Shihome Dispensary,South Kabras,Malava,Malava,Kakamega,Lunyinya Community Health Unit,700405.0,2015-11-16,584b0bb9-f10a-4a82-991a-0bf60eb61581
semi-functional,Shamberere Health Centre,South Kabras,Malava,Malava,Kakamega,Shilongo Community Health Unit,700404.0,2015-07-04,0a1ff639-49ec-4117-9daf-e781a1670d19
semi-functional,Shamberere Health Centre,South Kabras,Malava,Malava,Kakamega,Shamberere Community Health Unit,700403.0,2016-11-14,0a1ff639-49ec-4117-9daf-e781a1670d19
semi-functional,Namagara Dispensary,Manda-shivanga,Malava,Malava,Kakamega,Teresia Community Health Unit,700402.0,2015-11-16,16488172-3654-4084-951f-96f696fac393
semi-functional,Mukavakava Dispensary,Butali/Chegulo,Malava,Malava,Kakamega,Mukavakava Community Health Unit,700401.0,2013-11-11,9096e8fd-23ce-4506-a600-6411f6db3a44
semi-functional,Muting'ong'o Dispensary,Chemuche,Malava,Malava,Kakamega,Mukhoje Community Health Unit,700400.0,2015-11-16,80abe1aa-8d05-4378-b96d-783060e7bcb3
semi-functional,Muting'ong'o Dispensary,Chemuche,Malava,Malava,Kakamega,Mtingongo Community Health Unit,700399.0,2015-11-16,80abe1aa-8d05-4378-b96d-783060e7bcb3
semi-functional,Mugai Dispensary,Shirungu-mugai,Malava,Malava,Kakamega,Sundulo Community Health Unit,700398.0,2015-11-16,e51f9481-524f-4303-b6fb-1498205c7d39
semi-functional,Manda Dispensary,Manda-shivanga,Malava,Malava,Kakamega,Manda Community Health Unit,700397.0,2015-11-16,2dfea49f-6779-4eec-b276-9d7372d37858
semi-functional,Malichi Dispensary,Chemuche,Malava,Malava,Kakamega,Malichi Community Health Unit,700396.0,2015-11-16,6ad4cffa-2965-4237-bd1d-d90b83b377c9
semi-functional,Malava Sub County Hospital,Shirungu-mugai,Malava,Malava,Kakamega,Tumbeni Community Health Unit,700395.0,2016-11-14,a230e175-3f55-424c-9884-60a73b08e458
semi-functional,Malava Sub County Hospital,Shirungu-mugai,Malava,Malava,Kakamega,Kakunga Community Health Unit,700394.0,2016-11-14,a230e175-3f55-424c-9884-60a73b08e458
semi-functional,Malava Sub County Hospital,Shirungu-mugai,Malava,Malava,Kakamega,Isanjiro Community Health Unit,700393.0,2015-11-15,a230e175-3f55-424c-9884-60a73b08e458
semi-functional,Malava Sub County Hospital,Shirungu-mugai,Malava,Malava,Kakamega,Fuvale Community Health Unit,700392.0,2015-11-16,a230e175-3f55-424c-9884-60a73b08e458
semi-functional,Malava Sub County Hospital,Shirungu-mugai,Malava,Malava,Kakamega,Butali Community Health Unit,700391.0,2015-11-16,a230e175-3f55-424c-9884-60a73b08e458
semi-functional,Kuvasali Health Centre,East Kabras,Malava,Malava,Kakamega,Kuvasali Community Health Unit,700390.0,2015-11-16,31f28346-be5f-44a1-b18b-14741d54a511
semi-functional,Kamuchisu Dispensary,West Kabras,Malava,Malava,Kakamega,Mutsuma Community Health Unity,700389.0,2015-11-16,89a44401-3154-495e-b03a-35aa8f2c90e4
semi-functional,Kamuchisu Dispensary,West Kabras,Malava,Malava,Kakamega,Indulusia Community Health Unit,700388.0,2015-11-16,89a44401-3154-495e-b03a-35aa8f2c90e4
semi-functional,Kamuchisu Dispensary,West Kabras,Malava,Malava,Kakamega,Burundu Community Health Unit,700387.0,2015-11-16,89a44401-3154-495e-b03a-35aa8f2c90e4
semi-functional,Mayuge Dispensary,West Kabras,Malava,Malava,Kakamega,Shimuli Community Health Unit,700386.0,2015-11-16,f4c1a531-9a7d-46bd-ba47-859d7fd87f19
semi-functional,Imbiakalo Dispensary,West Kabras,Malava,Malava,Kakamega,Shikutse Community Health Unit,700385.0,2015-11-16,d692efe5-63e1-4803-8fd1-3605ec1ef88f
semi-functional,Imbiakalo Dispensary,West Kabras,Malava,Malava,Kakamega,Sawawa Community Health Unit,700384.0,2015-11-16,d692efe5-63e1-4803-8fd1-3605ec1ef88f
semi-functional,Mayuge Dispensary,West Kabras,Malava,Malava,Kakamega,Lukume Community Health Unit,700383.0,2015-11-16,f4c1a531-9a7d-46bd-ba47-859d7fd87f19
semi-functional,Imbiakalo Dispensary,West Kabras,Malava,Malava,Kakamega,Lukala West Community Health Unit,700382.0,2015-11-16,d692efe5-63e1-4803-8fd1-3605ec1ef88f
Non-functional,Sheywe Dispensary,Shirungu-mugai,Malava,Malava,Kakamega,Sheywe Community Health Unit,700381.0,2015-11-16,b3c95971-3380-4634-8f36-49d5e29b2076
semi-functional,Chevoso Dispensary,South Kabras,Malava,Malava,Kakamega,Chevoso Community Health Unit,700380.0,2015-11-15,13175ef4-2bfe-4699-aa14-6baee59f1f0f
semi-functional,Malekha Dispensary,Shirungu-mugai,Malava,Malava,Kakamega,Shirugu B Community Health Unit,700379.0,2011-02-01,7e7b5015-c7fe-45b8-bbc5-1f0810b03f32
semi-functional,Chebwai Mission Dispensary,Butali/Chegulo,Malava,Malava,Kakamega,Mausi Community Health Unit,700378.0,2015-07-04,d6be04f5-ea0f-404a-bf6c-be14dc9b9cec
semi-functional,Mukavakava Dispensary,Butali/Chegulo,Malava,Malava,Kakamega,Tande Community Health Unit,700377.0,2015-07-04,9096e8fd-23ce-4506-a600-6411f6db3a44
semi-functional,Chegulo Dispensary,Butali/Chegulo,Malava,Malava,Kakamega,Matsakha Community Unit,700376.0,2015-11-04,ac37ba30-204f-47c0-9682-d6d749e598c1
semi-functional,Chebwai Mission Dispensary,Butali/Chegulo,Malava,Malava,Kakamega,Chebwai Community Health Unit,700375.0,2015-07-04,d6be04f5-ea0f-404a-bf6c-be14dc9b9cec
semi-functional,Malichi Dispensary,Chemuche,Malava,Malava,Kakamega,Chimoroni Community Health Unit,700374.0,2015-07-04,6ad4cffa-2965-4237-bd1d-d90b83b377c9
semi-functional,Shihome Dispensary,South Kabras,Malava,Malava,Kakamega,Shamoni Community Health Unit,700373.0,2015-11-04,584b0bb9-f10a-4a82-991a-0bf60eb61581
Fully-functional,Itundu Dispensary,Iriaini,Mathira,Mathira East,Nyeri,Itundu Community Health Unit,700371.0,2014-03-03,b1a57ff4-c9c5-45e3-94ca-6d3493dd9091
Fully-functional,Kipeto Dispensary,Keekonyokie,Kajiado West,Kajiado West,Kajiado,Oloirien Community Unit,700370.0,2016-07-01,bb25f43e-b54c-4b7f-8258-bea79a65dce6
Fully-functional,Gatondo Dispensary (Nyeri North),Iriaini,Mathira,Mathira East,Nyeri,Kariki Community Health Unit,700369.0,2014-03-03,cc49def3-868f-4514-922f-24f00db0e06a
Fully-functional,Kahuru Dispensary (Nyeri North),Iriaini,Mathira,Mathira East,Nyeri,Kahuru Community Health Unit,700368.0,2014-03-03,ba177e32-5610-46c5-846f-21ae294e24cd
Fully-functional,Kahuru Dispensary (Nyeri North),Iriaini,Mathira,Mathira East,Nyeri,Gikororo Community Health Unit,700367.0,2014-03-03,ba177e32-5610-46c5-846f-21ae294e24cd
Fully-functional,Gatei Dispensary,Magutu,Mathira,Mathira East,Nyeri,Gatei Community Health Unit,700365.0,2014-03-03,e0130eb5-f9fd-4f4f-8199-4ed5d31d042f
Fully-functional,Gatei Dispensary,Magutu,Mathira,Mathira East,Nyeri,Kagochi Community Health Unit,700364.0,2014-03-03,e0130eb5-f9fd-4f4f-8199-4ed5d31d042f
Fully-functional,Gatei Dispensary,Magutu,Mathira,Mathira East,Nyeri,Kanjuri Community Health Unit,700363.0,2014-03-03,e0130eb5-f9fd-4f4f-8199-4ed5d31d042f
Fully-functional,Gatei Dispensary,Magutu,Mathira,Mathira East,Nyeri,Ndumanu Community Health Unit,700362.0,2014-03-03,e0130eb5-f9fd-4f4f-8199-4ed5d31d042f
Fully-functional,Gatei Dispensary,Magutu,Mathira,Mathira East,Nyeri,Giakaibei Community Health Unit,700361.0,2014-03-03,e0130eb5-f9fd-4f4f-8199-4ed5d31d042f
Fully-functional,Karatina District Hospital,Karatina Town,Mathira,Mathira East,Nyeri,Kiharo Community Health Unit,700360.0,2014-03-03,1b534804-a34d-439b-9f4a-97fdb966d64e
Fully-functional,Karatina District Hospital,Karatina Town,Mathira,Mathira East,Nyeri,Cheru/Kiangararu Community Health Unit,700359.0,2014-03-03,1b534804-a34d-439b-9f4a-97fdb966d64e
Closed,Gatina Dispensary,Konyu,Mathira,Mathira East,Nyeri,Gatina Community Health Unit,700358.0,2014-03-03,76ad4d7c-b6b3-4f29-a402-210c95acdc90
Fully-functional,Ndimaini Dispensary,Konyu,Mathira,Mathira East,Nyeri,Gakuyu Community Health Unit,700357.0,2014-03-03,02f092bb-8308-4408-9f82-66f7409fa9d4
Fully-functional,Kiamabara Health Centre,Konyu,Mathira,Mathira East,Nyeri,Gathugu Community Health Unit,700356.0,2014-03-03,7cd5d951-d907-42a2-ae61-50fb2b3ad9fd
Fully-functional,Kiamabara Health Centre,Konyu,Mathira,Mathira East,Nyeri,Mukore Community Health Unit,700355.0,2014-03-03,7cd5d951-d907-42a2-ae61-50fb2b3ad9fd
Fully-functional,Kiamabara Health Centre,Konyu,Mathira,Mathira East,Nyeri,Gathaithini Community Health Unit,700354.0,2014-03-03,7cd5d951-d907-42a2-ae61-50fb2b3ad9fd
Fully-functional,Kiamabara Health Centre,Konyu,Mathira,Mathira East,Nyeri,Gachuku community unit,700353.0,2014-03-03,7cd5d951-d907-42a2-ae61-50fb2b3ad9fd
Fully-functional,Longewan Health Centre,Suguta Marmar,Samburu Central,Samburu Central,Samburu,Longewan Community Health Unit,700352.0,2014-10-01,feac207a-ad34-4ec4-b5f0-82128b8c59b8
Fully-functional,Kirimun Health Centre,Lodokejek,Samburu Central,Samburu Central,Samburu,Kirimun Community Health Unit,700351.0,2014-03-01,684fd4e8-7f9c-4d9c-a516-c5c65fb80852
Fully-functional,Homa Bay County Teaching and Referral Hospital,Homa Bay Central,Homa Bay Town,Homa Bay Town,Homa Bay,Arujo D Community Health Unit,700350.0,2015-07-01,b20a24fa-2210-463a-aa23-cfb943bb5790
Fully-functional,Homa Bay County Teaching and Referral Hospital,Homa Bay Central,Homa Bay Town,Homa Bay Town,Homa Bay,Arujo C Community Health Unit,700349.0,2015-07-01,b20a24fa-2210-463a-aa23-cfb943bb5790
Fully-functional,Homa Bay County Teaching and Referral Hospital,Homa Bay Central,Homa Bay Town,Homa Bay Town,Homa Bay,Arujo B Community Health Unit,700348.0,2015-07-01,b20a24fa-2210-463a-aa23-cfb943bb5790
Fully-functional,Homa Bay County Teaching and Referral Hospital,Homa Bay Central,Homa Bay Town,Homa Bay Town,Homa Bay,Arujo A Community Health Unit,700347.0,2015-07-01,b20a24fa-2210-463a-aa23-cfb943bb5790
Fully-functional,Homa Bay County Teaching and Referral Hospital,Homa Bay Central,Homa Bay Town,Homa Bay Town,Homa Bay,Hospital Quarters Community Health Unit,700346.0,2014-07-01,b20a24fa-2210-463a-aa23-cfb943bb5790
Fully-functional,Latakweny Health Centre,Ndoto,Samburu North,Samburu North,Samburu,Latakweny Community Health Unit,700345.0,2016-07-12,4d08cf39-9d4b-4329-8f44-3f5335730b47
Fully-functional,Lesirikan Health Centre,Ndoto,Samburu North,Samburu North,Samburu,Lesirikan Community Health Unit,700344.0,2013-11-01,5aecf209-712c-42cc-825c-cc175e024cae
Fully-functional,Arsim Lutheran Health Center,Ndoto,Samburu North,Samburu North,Samburu,Arsim Community Health Unit,700343.0,2016-06-05,3aba1f93-9a00-4c0b-b8c9-0a53ad70a039
Fully-functional,Porro Health Centre,Porro,Samburu Central,Samburu Central,Samburu,Porro Community Health Unit,700342.0,2016-07-01,6db7951f-1272-419a-a109-142a9cc53385
Fully-functional,Nachola Health Centre,Nachola,Samburu North,Samburu North,Samburu,Nachola Community Health Unit,700341.0,2013-10-10,a4f31302-95bf-4439-b560-a1fe871ccb05
Fully-functional,Tuum Health Centre,Nyiro,Samburu North,Samburu North,Samburu,Tuum Community Health Unit,700340.0,2013-11-01,62866239-d88a-4e15-95a1-27752301a0bc
Fully-functional,Marti Health Centre,Nachola,Samburu North,Samburu North,Samburu,Marti Community Health Unit,700339.0,2016-06-08,a471265f-9892-4e0b-abf1-36efbd8bbd54
Fully-functional,Baragoi Sub-County Hospital,El-barta,Samburu North,Samburu North,Samburu,Nalingangor Community Health Unit,700338.0,2013-10-18,e8e96240-f529-42e7-94ce-4df4f82d2997
Fully-functional,Lodungokwe Health Centre,Wamba West,Samburu East,Samburu East,Samburu,Lodungokwe Community Health Unit,700336.0,2016-08-05,b6f87a5e-b702-4ced-ba28-b8f9776bc69a
Fully-functional,Sereolipi Health Centre,Waso,Samburu East,Samburu East,Samburu,Sereolipi Community Health Unit,700335.0,2016-08-10,62aef261-39ff-40ed-800a-15749565b8f3
Fully-functional,Ngilai Health Centre,Wamba North,Samburu East,Samburu East,Samburu,Lolkuniani Community Health Unit,700334.0,2016-08-05,75bd3b95-f414-482b-bbb6-a5c02294c3a0
Fully-functional,Ngilai Health Centre,Wamba North,Samburu East,Samburu East,Samburu,Ngilai Community Health Unit,700333.0,2016-06-13,75bd3b95-f414-482b-bbb6-a5c02294c3a0
Fully-functional,Lerrata Health Centre,Wamba East,Samburu East,Samburu East,Samburu,Lerata Community Health Unit,700332.0,2016-08-10,7b1e664d-c30a-4c23-923f-3167cd43f00e
Fully-functional,Angata Nanyokie Health Centre,Angata Nayokie,Samburu North,Samburu North,Samburu,Angata Nanyukie Community Health Unit,700331.0,2016-10-11,02d43c0a-535f-4a61-b015-5509e2f7a21a
Fully-functional,Barsaloi Health Centre,Angata Nayokie,Samburu North,Samburu North,Samburu,Barsaloi Community Health Unit,700330.0,2014-06-05,97495306-6751-40da-be9d-090928961630
Fully-functional,Sirata Oirobi Health Centre,Porro,Samburu Central,Samburu Central,Samburu,Sirata Community Health Unit,700329.0,2013-05-13,eaa258ba-b252-4156-8412-2843241b1e7d
Fully-functional,Lolmolog Dispensary,Suguta Marmar,Samburu Central,Samburu Central,Samburu,Lolmolog Community Health Unit,700327.0,2016-03-18,60edecc8-ca78-484e-bf50-3cb23e3509a6
Fully-functional,Loosuk  Health Centre,Loosuk,Samburu Central,Samburu Central,Samburu,Loosuk Community Health Unit,700326.0,2016-04-01,09f066c5-ca5b-4d70-a96a-3c5501d82fe9
Fully-functional,Lokoyo Dispensary,Turkwel,Loima,Loima,Turkana,Kawalathe Community Health Unit,700323.0,2015-10-05,b515f4ea-24db-43db-b94f-ae14c0013f0f
Fully-functional,Kaapus Dispensary,Turkwel,Loima,Loima,Turkana,Kaapus Community Health Unit,700320.0,2015-04-20,859f44e6-ffad-45e3-bb12-23b3da0b418a
Fully-functional,Kabulokor Dispensary,Kotaruk/Lobei,Loima,Loima,Turkana,Kabulokor Community Health Unit,700319.0,2013-08-01,2d9c3704-31c5-450d-a371-9508628d2e9c
Fully-functional,Kenyoro Health Centre,Itibo,North Mugirango,Nyamira North,Nyamira,Boisanga 2 Community Health Unit,700318.0,2016-04-11,78943836-6a41-445f-9c87-286d037dd5e1
Fully-functional,Esianyi Dispensary,Magwagwa,North Mugirango,Nyamira North,Nyamira,Bonyengwe 2 Community Health Unit,700317.0,2016-08-08,215c3aa2-4cd0-4fe1-a97b-25350e730fa4
Fully-functional,Kerobo Health Centre,Bomwagamo,North Mugirango,Nyamira North,Nyamira,Nyambiri Community Health Unit,700316.0,2016-07-04,4055cb0b-8f11-4844-b036-e2fd2492fca7
Fully-functional,Orwaki Dispensary,Bokeira,North Mugirango,Nyamira North,Nyamira,Nyakenimo 1 Community Health Unit,700315.0,2016-06-06,3be36965-a09d-43ce-98d6-4083dff62c7b
Fully-functional,Ikonge Dispensary,Ekerenyo,North Mugirango,Nyamira North,Nyamira,Bonyakoni Community Health Unit,700314.0,2015-10-06,e9dcfd4e-5519-4290-b88d-d47dabf91d20
Fully-functional,Nyamusi Sub-District Hospital,Bokeira,North Mugirango,Nyamira North,Nyamira,Nyakenimo 2 Community Health Unit,700313.0,2014-06-10,563fa0c7-15b2-475c-aa84-d714c7b2080a
Fully-functional,Gesima Health Centre,Gesima,Kitutu Masaba,Masaba North,Nyamira,Enchoro Community Health Unit,700312.0,2013-09-11,fc2f3c55-1065-44cf-ae14-81ce9fa091cb
Fully-functional,Nyagancha Dispensary,Gachuba,Kitutu Masaba,Masaba North,Nyamira,Bonyunyu Community Health Unit,700311.0,2006-10-01,b60dcebb-c299-4ee5-8f6a-5689565e92f1
Fully-functional,Girango Dispensary,Gachuba,Kitutu Masaba,Masaba North,Nyamira,Girango Community Health Unit,700310.0,2011-10-06,6e26b7c0-ff46-40b2-a7d9-acb856583b8a
Fully-functional,Magombo Health Centre,Gachuba,Kitutu Masaba,Masaba North,Nyamira,Kegogi Community Health Unit,700309.0,2009-10-14,e4384f3c-36b0-4186-a0ab-874cb90be3e7
Fully-functional,Mwongori Dispensary,Mekenene,Borabu,Borabu,Nyamira,Mogusii Community Health Unit,700308.0,2015-10-12,edf5477f-900d-40a3-9163-ac852dcfe657
Fully-functional,Chepngombe Health Centre,Esise,Borabu,Borabu,Nyamira,Chepngombe Community Health Unit,700307.0,2014-10-11,d3efd594-5629-4dcd-a5a9-ccaf5b6d4594
Fully-functional,Kijauri Sub County Hospital,Nyansiongo,Borabu,Borabu,Nyamira,Township Community Health Unit,700306.0,2013-04-03,3d95980c-6633-44b7-be3a-3bd24f6a95fd
Fully-functional,Gesima Health Centre,Gesima,Kitutu Masaba,Masaba North,Nyamira,Nyakongo Community Health Unit,700305.0,2012-10-11,fc2f3c55-1065-44cf-ae14-81ce9fa091cb
Fully-functional,Nyangweta Health Centre,Bosamaro,West Mugirango,Nyamira,Nyamira,Kegogi Community Health Unit,700304.0,2015-10-01,ad17b233-c661-4369-bd7a-e0ff533eda92
Fully-functional,Mosobeti Dispensary,Gesima,Kitutu Masaba,Masaba North,Nyamira,Riooga Community Health Unit,700302.0,2013-10-10,3723441e-6ef3-4264-aa19-3a8f063e3f8e
Fully-functional,Mong'oni,Rigoma,Kitutu Masaba,Masaba North,Nyamira,Mongoni Community Health Unit,700301.0,2010-10-06,1c89d72d-d55c-4073-847f-8b302b9d2fd6
Fully-functional,Masaba Sub-county  Hospital,Rigoma,Kitutu Masaba,Masaba North,Nyamira,Bocharia Community Health Unit,700300.0,2011-09-01,02c187b0-06e7-4bd0-9fbe-f0181957670f
Fully-functional,Itibo Mission Health Centre,Itibo,North Mugirango,Nyamira North,Nyamira,Nyamauro Community Health Unit,700299.0,2016-10-12,65507f9d-ca83-4109-af91-187d99b36da8
Fully-functional,Getiesi Health Centre,Bogichora,West Mugirango,Nyamira,Nyamira,Nyameru Community Health Unit,700298.0,2016-01-01,3e21c122-6ebe-47bb-ae3f-c6eca9ee47c5
Fully-functional,Emalindi Health Centre,Kisa East,Khwisero,Khwisero,Kakamega,Emalindi Community Health Unit,700297.0,2013-01-14,f2efd97d-6dd8-4a0a-abc4-d087582b4499
Fully-functional,Mundoli Health Centre,Kisa Central,Khwisero,Khwisero,Kakamega,Mushiangubu Community Health Unit,700296.0,2014-08-11,6133075a-04ba-4317-9945-4cb94123462c
Fully-functional,Khwisero Level IV Hospital,Kisa North,Khwisero,Khwisero,Kakamega,Eshirandu Community Health Unit,700295.0,2015-08-10,06b995f9-0cb0-4df5-8a67-f269feed6b1b
Fully-functional,Muhaka Health Centre,Kisa West,Khwisero,Khwisero,Kakamega,Muhaka Community Health Unit,700294.0,2012-06-01,586c0b82-7d30-4756-8359-1122935b36e6
semi-functional,Chugu Dispensary,Nyaki West,North Imenti,Imenti North,Meru,Kirwiro Community Health Unit,700293.0,2016-05-16,d18084e6-465b-475f-ad51-1e8d2987a2aa
semi-functional,Chugu Dispensary,Nyaki West,North Imenti,Imenti North,Meru,Chunga'ri Community Health Unit,700292.0,2016-05-15,d18084e6-465b-475f-ad51-1e8d2987a2aa
semi-functional,Thageini Dispensary,Aguthi-gaaki,Tetu,Tetu,Nyeri,Thageini Community Health Unit,700291.0,2016-03-22,ba70d796-7891-4246-b93b-602973fd06d5
semi-functional,Gichira Health Centre,Aguthi-gaaki,Tetu,Tetu,Nyeri,Gaaki Community Health Unit,700290.0,2016-03-22,2aba7c0b-a610-4f3c-b560-b66629a613ea
semi-functional,Gichira Health Centre,Aguthi-gaaki,Tetu,Tetu,Nyeri,Mung'aria Community Health Unit,700289.0,2016-03-22,2aba7c0b-a610-4f3c-b560-b66629a613ea
semi-functional,Gichira Health Centre,Aguthi-gaaki,Tetu,Tetu,Nyeri,Kiawathanji Community Health Unit,700288.0,2016-03-22,2aba7c0b-a610-4f3c-b560-b66629a613ea
semi-functional,Thageini Dispensary,Aguthi-gaaki,Tetu,Tetu,Nyeri,Ithekahuno Community Health Unit,700287.0,2016-03-22,ba70d796-7891-4246-b93b-602973fd06d5
semi-functional,Kiandere Dispensary,Dedan Kimathi,Tetu,Tetu,Nyeri,Karaihu Community Health Unit,700286.0,2016-03-22,54b68b7e-63df-4bb4-8d4f-ef230d5a7194
semi-functional,Ichagachiru Dispensary,Dedan Kimathi,Tetu,Tetu,Nyeri,Kigogoini Community Health Unit,700285.0,2016-03-22,de3e8449-06bc-4d6d-8852-e4ef4c366389
semi-functional,Ichagachiru Dispensary,Dedan Kimathi,Tetu,Tetu,Nyeri,Ichagachiru Community Health Unit,700284.0,2016-03-22,de3e8449-06bc-4d6d-8852-e4ef4c366389
semi-functional,Ichagachiru Dispensary,Dedan Kimathi,Tetu,Tetu,Nyeri,Gatumbiro Community Health Unit,700283.0,2016-03-22,de3e8449-06bc-4d6d-8852-e4ef4c366389
semi-functional,Kirurumi Dispensary,Dedan Kimathi,Tetu,Tetu,Nyeri,Kirurumi Community Health Unit,700282.0,2016-03-22,9181a1c9-8ee5-4d9a-8cac-509a3e002145
semi-functional,Ihururu Health Centre,Dedan Kimathi,Tetu,Tetu,Nyeri,Kanjora Community Health Unit,700281.0,2016-03-22,a800d85a-6b51-4a24-b1d0-ffbad3887933
semi-functional,Unjiru Health Centre,Wamagana,Tetu,Tetu,Nyeri,Kihora Community Health Unit,700280.0,2016-03-22,86cde524-b5a7-4b6f-868c-e69d07881924
semi-functional,Unjiru Health Centre,Wamagana,Tetu,Tetu,Nyeri,Kaiguri Community Health Unit,700279.0,2016-03-22,86cde524-b5a7-4b6f-868c-e69d07881924
semi-functional,Unjiru Health Centre,Wamagana,Tetu,Tetu,Nyeri,Kigwandi Community Health Unit,700278.0,2016-03-22,86cde524-b5a7-4b6f-868c-e69d07881924
semi-functional,Unjiru Health Centre,Wamagana,Tetu,Tetu,Nyeri,Unjiru,700277.0,2016-03-22,86cde524-b5a7-4b6f-868c-e69d07881924
